Article,Vedette,Type vedette,Candidat,INSEE,Définition
DT24-17089,"Trincou (Le),",ruisseau,moulin de Catillaires ou des Cathilières,non,"
ruisseau du vallon de Villars et de Condat, qui prend sa source au hameau de Sept-Fons et se jette dans la Cole au moulin de Catillaires ou des Cathilières."
DT24-13211,"Pontillou (Le),",ruisseau,moulin de l'Abbesse,non,"
ruisseau de l'arrondissement de Périgueux, qui prend sa source Javarzacauprès du village de , arrose le vallon de Clermont-d'Exideuil et se jette dans la Loue au moulin de l'Abbesse."
DT24-01693,"Borrèze (La),",petite rivière,moulin de la Draille,non,"
petite rivière formée de la réunion du Salaignac et du Gaustil devant le bourg de Borrèze
 ; elle sort du département au moulin de la Draille."
DT24-17819,"Voulon (Le),",moulin,moulin de la Farge,non,"nom donné autrefois au ruisseau formé par la réunion de la Serre et de la Couche, et par suite au moulin qui se nomme maintenant le moulin de la Farge."
DT24-11735,"Nozou (Le),",ruisseau,moulin de Leymeyrounie,non,"
ruisseau dont la source est dans le département de la Haute-Vienne ; il sert de limite à l'arrondissement de Nontron au nord-est et se jette dans le Trieux au moulin de Leymeyrounie."
DT24-18305,"Mayne-d'Euche (Le),",ruisseau,moulin de Roche-Grain,non,"
ruisseau qui prend sa source près de la Tour-Blanche, suit la direction E.-S.-O. et se jette dans la Drone au moulin de Roche-Grain, près du pont d'Ambon, commune de Creyssac."
DT24-03801,"Chasteigniers,",fief,"mouvant d'Excideuil
",non,"
fief 
mouvant d'Excideuil
."
DT24-05612,"Elle (L'),",ruisseau,Muratel,non,"
ruisseau qui a sa source à 
Ayen
, dans le département de la Corrèze, passe à Villac, à Muratel, et après avoir reçu le Gourgeou, le Cussat et le Rebeyrou, se jette dans la Vézère auprès de la Ville-Dieu."
DT24-04874,"Cousau (Le),",ruisseau,non loin de Varennes,24566,"
ruisseau qui a ses sources à 
Ley-Dou
, commune de Naussanes, et à Grand-Ayral, commune de Bardou, arrose le vallon de Lanquais et se jette dans la Dordogne non loin de Varennes, après un cours d'environ 12 kilomètres en ligne droite, du S. au N."
DT24-06499,"Fonta,",fontaine,"nord-est de Bourdeilles
",24055,"
fontaine située au nord-est de Bourdeilles
."
DT24-05493,"Douzelle (La),",ruisseau,Notre-Dame-de-Perduceix,non,"
ruisseau qui prend sa source dans la commune de la Chapelle-Gonaguet et se jette dans la Drone un peu au-dessus de Lisle, après avoir passé à Notre-Dame-de-Perduceix ; direct. S., N. O."
DT24-10835,"Merdassou (Le),",ruisseau,O. de Saint-Cyprien,24396,"
ruisseau qui forme le vallon à l'O. de Saint-Cyprien et se jette dans la Dordogne."
DT24-01921,"Bourboulou (Le),",ruisseau,"ouest de Faye
",non,"
ruisseau qui se jette dans la Drone à l'ouest de Faye
 ; il a sa source entre Pouyou et Barat et sert de séparation entre les communes de Vanxains et de Ribérac."
DT24-15355,"Saint-Astier,",ancienne église,ouest de Notre-Dame de Leydrouse,non,"
ancienne église située dans la Cité de Périgueux, à l'ouest de Notre-Dame de Leydrouse."
DT24-03247,Cazelas ?,une des limites,"paroisse de Bayac
",non,"
une des limites 
paroisse de Bayac
."
DT24-02627,"Cabane (La),",hameau,"paroisse de Cause
",24088,"
hameau, paroisse de Cause
, 1723 (Acte not.)."
DT24-17273,"Vaudou,",ancien repaire noble,"paroisse de Celle
",24090,"
ancien repaire noble, paroisse de Celle
 (inv. de Montardit)."
DT24-04401,"Combat,",lieu,"paroisse de la Monzie
",non,"
lieu appelé au Combat, 
paroisse de la Monzie
, 1743 (Acte not.)."
DT24-13915,"Puy-la-Roque,",ancien repaire noble,"paroisse de Moustier
",24326,"
ancien repaire noble ayant justice sur la paroisse de Moustier
 (arch. de Pau, Châtell. du Périg.)."
DT24-11940,"Pariage,",juridiction commune,"paroisse de Notre-Dame-de-Sanillac, le Sel, Marsaneix, Pissot, la Cropte, Sainte-Marie-de-Chignac, Saint-Laurent-du-Manoire, le Breuil, Chalagnac, Creyssensac, Saint-Mayme et la Douze
",non,"
juridiction commune entre le comte de Périgord, puis le roi et le chapitre de Saint-Front ; étendue : paroisse de Notre-Dame-de-Sanillac, le Sel, Marsaneix, Pissot, la Cropte, Sainte-Marie-de-Chignac, Saint-Laurent-du-Manoire, le Breuil, Chalagnac, Creyssensac, Saint-Mayme et la Douze
, 1365 
(Châtell. Lesp. vol. 88)."
DT24-11247,"Montbeay,",ancien repaire noble,"paroisse de Puy-de-Fourches
",24530,"
ancien repaire noble, paroisse de Puy-de-Fourches
."
DT24-05688,"Espaut (L'),",ancienne forêt,"paroisse de Saint-Christophe-de-la-Tude
",16073,"ancien diocèse de Périgueux, paroisse de Saint-Christophe-de-la-Tude
."
DT24-14635,"Roche (La),",ancien repaire noble,"paroisse de Sorges
",24540,"
ancien repaire noble avec justice sur un quart de la paroisse de Sorges
 (Alm. de Guy.)."
DT24-04183,"Cimetière des Pauvres,",,paroisse Saint-Silain,non,"à 
Périgueux
, dans la paroisse Saint-Silain, 
xii
e siècle (reg. de la Charité)."
DT24-01447,"Boine (Blanche-),",ancienne borne,"paroisses de Saint-Naixent, de Cone et de Saint-Aubin",non,"
ancienne borne qui faisait division des juridictions de la Barde, Saint-Naixent et Lanquais, ainsi que des paroisses de Saint-Naixent, de Cone et de Saint-Aubin, 1451 (O. S. J.)."
DT24-14242,"Raute-Sac,",moulin,Pech-Agrier,non,"
moulin, commune du Bugue, à Pech-Agrier (B.)."
DT24-14687,"Rodas (Puy de),",limite,pêcheries de Cabans et de Palayrac,non,"
limite des pêcheries de Cabans et de Palayrac (Philipparie)."
DT24-15550,"Saint-Hippolyte,",fontaine,Périgueux,24322,"
fontaine, près de la chaussée du Pont-Neuf, à Périgueux."
DT24-15607,"Saint-Jean-l'Évangéliste,",ancienne église,Périgueux,24322,"
ancienne église, rue Saint-Pierre-ès-Liens, à Périgueux."
DT24-00915,"Bélingou (Le),",ruisseau,pied du plateau de la Bessède,non,"
ruisseau qui prend sa source au pied du plateau de la Bessède, passe par Cadouin et, se dirigeant au nord-ouest, se jette dans la Dordogne auprès de Calès."
DT24-05129,"Croix des Frères,",,"place de Belvez
",24035,"sur une place de Belvez
."
DT24-06680,"Font de Saint-Julien,",,"place de Terrasson
",24547,"sur la place de Terrasson
."
DT24-02807,"Calviazez,",ruisseau,plaine de Braulen,non,"
ruisseau qui arrose la plaine de Braulen."
DT24-04358,"Cole (La),",ruisseau,plaine de Saint-Jean,non,"
ruisseau de l'arrondissement de Nontron, qui descend des hauteurs de Firbeix, passe au-dessous de Mialet, traverse la plaine de Saint-Jean et, se dirigeant vers l'ouest, se jette dans la Drone à Saint-Laurent."
DT24-17504,"Vern,",ruisseau,Pont-Roumieu,non,"
ruisseau considérable qui prend sa source dans la commune de Sendrieux, passe à Salon, à Vern, disparaît à Pont-Roumieu, reparaît à la Font-Vive, près de Manzac, passe à Bruc-de-Grignol et se jette dans l'Ille au-dessus de Neuvic."
DT24-14543,"Risone (La),",petite rivière,Ponteyraud,24333,"
petite rivière qui traverse la Double de l'est à l'ouest ; elle prend sa source au hameau de Tenaille, commune de Saint-André-de-Double, passe à Ponteyraud et à Saint-Vincent et se jette dans la Drone auprès de Sainte-Aulaye, après un cours de 22 kilomètres."
DT24-15341,"Sainte-Anne,",hameau,port de Couse,24143,"
hameau au port de Couse, rive droite, et, à côté, fontaine, commune de la Linde, au-dessous de l'église de Saint-Sulpice."
DT24-06066,"Faurbabus,",maison,port de la Linde,24223,"
maison située sur le bord de la Dordogne, au port de la Linde (B.)."
DT24-08050,"Gourgue-de-Peyrol (La),",gouffre,port de Lenquais,24228,"
gouffre dans la Dordogne, près du port de Lenquais."
DT24-14504,"Rieu (Le Petit-),",ruisseau,port de Menesplet,24264,"
ruisseau de la Double qui se dirige du sud au nord, passe au 
Buzet
 et se jette dans l'Ille au port de Menesplet."
DT24-11632,"Nauze (La),",petite rivière,port de Siorac,24537,"
petite rivière de l'arrondissement de Sarlat, qui prend sa source à Sales-de-Belvez, forme le vallon 216où sont Larzac et Font-Gauffier, passe entre Sagelat et Belvez et se jette dans la Dordogne au port de Siorac."
DT24-08613,"Hôpital (L'),",lieu-dit,port du Fleix,24182,"
lieu-dit au port du Fleix."
DT24-14338,"Refossés (Les),",anciens fossés,"portes de Malbec, Clairac, Bourbarrau",non,"
anciens fossés qui entouraient Bergerac en dehors de la première ligne de fossés sur laquelle étaient les portes de Malbec, Clairac, Bourbarrau, 1630 (procès-verbal de démolition qui indique leur direction)."
DT24-15515,"Saint-Georges (Fontaine),",,près l'église Saint-Pierre,non,"
commune de Manzac, près l'église Saint-Pierre (Dives)."
DT24-02058,"Bousquet (Le),",ancien prieuré,près Saint-Privat,24490,"
ancien prieuré 
près Saint-Privat, 1308 
(Itin. de Clément V)."
DT24-05087,"Croix de Couse,",,près Sainte-Croix,24393,"
près Sainte-Croix, canton de Beaumont."
DT24-00471,"Bandiat (Le),",petite rivière,Puicort,non,"
petite rivière qui sort de l'étang de Balaran, dans le département de la Haute-Vienne, et entre dans celui de la Dordogne par l'arrondissement de Nontron, aux bois de Matraulet ; formant un angle au-dessous de Nontron, elle remonte au sud-ouest, baigne les communes de Nontroneau et de Javerlhac, et grossie de plusieurs ruisseaux, dont la Doue est le plus considérable, elle quitte l'arrondissement à Puicort, commune de Varaignes, pour entrer dans le département de la Charente."
DT24-10274,"Marie,",ruisseau,Ribeyrie,non,"
ruisseau, affluent du Caudou ; il passe à Queyssac et à la Ribeyrie."
DT24-16574,"Strade,",ténement,Roches,non,"
commune de Faux, ténement des Roches, anc. Lestrades-Buquarel, 1771, confronte, au nord, au chemin d'Issigeac à Lenquais et au chemin de Bergerac à Beaumont (arpent. de la seigneurie de Faux)."
DT24-14763,"Roque-Gajac (La),",commune,Roque et Gajac,24355/24355,"
commune dont le nom est formé de la réunion de deux villages, la Roque et Gajac."
DT24-10184,"Manoire (Le),",ruisseau,route de Périgueux à Lyon,non,"
ruisseau de l'arrondissement de Périgueux qui a sa source au pied de Thenon, coule de l'est à l'ouest, passe à Fosse-Magne, Saint-Antoine-d'Auberoche, Saint-Crépin, Saint-Pierre-de-Chignac, Saint-Laurent, longe la route de Périgueux à Lyon et va se jeter dans l'Ille."
DT24-18077,"Coutz-de-Meymi (Las),",jardins,route de Sarlat,non,"
jardins à 
Périgueux
, derrière la route de Sarlat 
(Lesp. Dénomin. au 
   xiv
   e siècle)."
DT24-15607,"Saint-Jean-l'Évangéliste,",ancienne église,rue Saint-Pierre-ès-Liens,non,"
ancienne église, rue Saint-Pierre-ès-Liens, à Périgueux."
DT24-15830,"Saint-Pierre-ès-Liens,",ancienne église,rue Saint-Pierre-ès-Liens,non,"
ancienne église à la 
Cité
, au sud-est de Saint-Étienne, dans l'ancien cimetière des Pendus, rue Saint-Pierre-ès-Liens."
DT24-11522,"Moustier (Le),",hameau,S.-E. de Montignac,24291,"
hameau au S.-E. de Montignac, à 1 kilom. de la ville (Jouannet, Statist. de l'arrondissement de Sarlat)."
DT24-09825,"Lourde (La),",petite rivière,Saint-Aignan,non,"
petite rivière qui prend sa source dans la commune de Badefol-d'Ans, reçoit la Beuze à Saint-Aignan et se jette dans l'Auvezère."
DT24-15577,"Saint-Jean,",chapelle,Saint-Aignan,non,"
chapelle sise dans le bourg d'Hautefort
, annexée avec Saint-Éloi à Saint-Aignan."
DT24-15657,"Sainte-Madeleine,",ancienne commanderie,Saint-Antoine,non,"
canton de Montpont, ancienne commanderie de Saint-Antoine 
(Lesp. 5, 15)."
DT24-09210,"Landet,",,Saint-Christophe-de-la-Tude,16073,"ancien diocèse de Périgueux, aujourd'hui du département de la Charente, dans Saint-Christophe-de-la-Tude."
DT24-05825,"Eyraud (L'),",ruisseau,"Saint-Jean, la Vayssière, Lunas",24427/24233/24246,"
ruisseau de l'arrondissement de Bergerac qui prend sa source à un lieu nommé Chef de l'eau, passe à Saint-Jean, la Vayssière, Lunas, et se réunit au Caudau près de Gala pour se jeter dans la Dordogne ; direct. N.S.O."
DT24-05753,"Euche (L'),",ruisseau,Saint-Just et Saint-Vivien,24434/24319,"
ruisseau qui prend sa source près de Jovelle, coule dans la vallée où sont Saint-Just et Saint-Vivien et afflue à la Drone en aval de Creyssac."
DT24-04358,"Cole (La),",ruisseau,Saint-Laurent,non,"
ruisseau de l'arrondissement de Nontron, qui descend des hauteurs de Firbeix, passe au-dessous de Mialet, traverse la plaine de Saint-Jean et, se dirigeant vers l'ouest, se jette dans la Drone à Saint-Laurent."
DT24-03129,"Caudau (Le),",ruisseau,Saint-Maurice,24435,"
ruisseau qui prend sa source dans la commune de Saint-Michel-de-Villadeix, passe à Saint-Maurice et à Clermont-de-Beauregard et se jette dans la Dordogne au-dessous de Bergerac."
DT24-05596,"Église (Pré de l'),",,Saint-Mayme,non,"
commune de Mauzac, à Saint-Mayme (A. Jud.)."
DT24-00843,"Beaurone (La),",ruisseau,Saint-Romain et Sainte-Croix,24496,"
ruisseau, affluent de la Couse, qui traverse Saint-Romain et Sainte-Croix."
DT24-06682,"Font de Saint-Louis,",,Saint-Sernin,non,"
commune de Beaupouyet, à Saint-Sernin."
DT24-09488,"Lémance (La),",ruisseau,Saint-Sernin,24386,"
ruisseau qui a sa source près de Saint-Étienne-des-Landes, reçoit le Ménoire, qui vient de Saint-Sernin, et le Tourtillon, qui descend de Villefranche, puis entre dans le département de Lot-et-Garonne 
auprès de Lavaur."
DT24-15649,"Saint-Louis (Fon de),",,Saint-Sernin,non,"
commune de Beaupouyet, à Saint-Sernin."
DT24-14543,"Risone (La),",petite rivière,Saint-Vincent,24511,"
petite rivière qui traverse la Double de l'est à l'ouest ; elle prend sa source au hameau de Tenaille, commune de Saint-André-de-Double, passe à Ponteyraud et à Saint-Vincent et se jette dans la Drone auprès de Sainte-Aulaye, après un cours de 22 kilomètres."
DT24-16149,"Sarrazis (Le),",lieu-dit,Sainte-Foy-des-Vignes,non,"
lieu-dit, commune de Bergerac, à Sainte-Foy-des-Vignes."
DT24-05670,"Escourrou (L'),",ruisseau,"Sainte-Innocence, Sainte-Eulalie, Saint-Sulpice-d'Eymet",24423/24402/24167,"
ruisseau qui prend sa source commune de Saint-Julien, passe à Sainte-Innocence, Sainte-Eulalie, Saint-Sulpice-d'Eymet, et sert ensuite de limite au département jusqu'à son confluent avec le Drot au-dessus de Cogulot."
DT24-11638,"Néa (Le),",ruisseau,Sainte-Natalène et Saint-Vincent-de-Paluel,24471/24512,"
ruisseau qui sort du Cluseau, commune de Proissans, forme le vallon où sont Sainte-Natalène et Saint-Vincent-de-Paluel et se jette dans la Dordogne ; direction N.S."
DT24-00510,"Barat,",ancien repaire,"seigneurie de Périgueux
",non,"
ancien repaire relevant de la seigneurie de Périgueux
 
(aveu de 1679)."
DT24-18016,"Chapelles d'Agonac (Les),",quatre chapelles,seigneurs de Chamberlhiac,non,"nom donné à quatre chapelles dont les seigneurs de Chamberlhiac étaient fondateurs : Notre-Dame, Saint-Jean-l'Évangéliste et Saint-Antoine de l'hôpital d'Agonac."
DT24-16421,"Single (Le),",falaises de rochers escarpés,sinuosités de la Dordogne,non,nom générique des falaises de rochers escarpés contournant les sinuosités de la Dordogne.
DT24-01688,"Born (Plaine-de-),",plateau,"sud de Sarlat
",non,"
plateau à 6 kil. au sud de Sarlat
, à plus de 800 pieds au-dessus de la Dordogne."
DT24-15830,"Saint-Pierre-ès-Liens,",ancienne église,sud-est de Saint-Étienne,non,"
ancienne église à la 
Cité
, au sud-est de Saint-Étienne, dans l'ancien cimetière des Pendus, rue Saint-Pierre-ès-Liens."
DT24-18044,"Cimetière des Pendus,",,sud-est de Saint-Étienne,non,"situé hors la Cité de Périgueux, au sud-est de Saint-Étienne."
DT24-05278,"Dalon,",ancienne forêt,sur les confins du Périgord et du Limousin,non,"
ancienne forêt 
sur les confins du Périgord et du Limousin."
DT24-15307,"Saignole (La),",ruisseau,Tanniès,24544,"
ruisseau qui sépare la commune de Valojoux de celle de Tanniès, passe au Mas-Nègre et se jette dans la Vézère auprès de la Voulparie."
DT24-12670,"Peyre-Levade,",lieu-dit,ténement de la Pénétie,non,"
lieu-dit, commune de Paunac, dans le ténement de la Pénétie."
DT24-07710,"Gaumine (La),",,ténement de Malbrunie ou Ponchet,non,"
commune de Monsac, dépend. du ténement de Malbrunie ou Ponchet."
DT24-08490,"Guilliot (Combe de),",,ténement des Roques,non,"dépend. du ténement des Roques, commune de Lenq. (terr.)."
DT24-15468,"Saint-Félix,",forêt,terre de Montclar,24414,"
forêt, dépendance de la terre de Montclar."
DT24-05168,"Cropte (La),",domaine,terre de Sallegourde,non,"
domaine compris dans la terre de Sallegourde, commune de Marsac (S. Post.)."
DT24-09488,"Lémance (La),",ruisseau,Tourtillon,non,"
ruisseau qui a sa source près de Saint-Étienne-des-Landes, reçoit le Ménoire, qui vient de Saint-Sernin, et le Tourtillon, qui descend de Villefranche, puis entre dans le département de Lot-et-Garonne 
auprès de Lavaur."
DT24-00358,"Auvezère (L'),",rivière,Tourtoyrac,24555,"
rivière qui prend sa source en 
Limousin
, entre dans le département à Cubas, passe à Tourtoyrac, à la Boissiere-d'Ans et au Change et se réunit à la Vézère un peu au-dessous d'Antone."
DT24-14346,"ruisseau de Trémolat,",ruisseau,Trémolat,24558,"
ruisseau qui prend sa source au-dessus de Pézul
, passe à Trémolat et se jette dans la Dordogne."
DT24-08184,"Gravette (La),",ruisseau,vallée de Vitrac,24587,"
ruisseau qui se dirige de Sarlat par la vallée de Vitrac et se jette dans la Dordogne devant Dome (B.)."
DT24-06132,"Favar (Le),",ruisseau,vallon d'Eyzerat,24171,"
ruisseau dont la source est à 
Chadourgnac
, commune de Thiviers ; il forme le vallon d'Eyzerat et se jette dans la Drone à Corgnac."
DT24-16093,"Sandrone (La),",ruisseau,vallon de Bouteille,24062,"
ruisseau, affluent de la Lisone, qui arrose le vallon de Bouteille, canton de Ribérac."
DT24-13211,"Pontillou (Le),",ruisseau,vallon de Clermont-d'Exideuil,24124,"
ruisseau de l'arrondissement de Périgueux, qui prend sa source Javarzacauprès du village de , arrose le vallon de Clermont-d'Exideuil et se jette dans la Loue au moulin de l'Abbesse."
DT24-17121,"Tude (La),",petite rivière,vallon de la Chapelle-Montabourlet et Nanteuil,24110/24304,"
petite rivière, affluent de la Lisone, qui arrose le vallon de la Chapelle-Montabourlet et Nanteuil."
DT24-04874,"Cousau (Le),",ruisseau,vallon de Lanquais,24228,"
ruisseau qui a ses sources à 
Ley-Dou
, commune de Naussanes, et à Grand-Ayral, commune de Bardou, arrose le vallon de Lanquais et se jette dans la Dordogne non loin de Varennes, après un cours d'environ 12 kilomètres en ligne droite, du S. au N."
DT24-00920,"Belle (La),",ruisseau,vallon de Mareuil,24253,"
ruisseau qui sort des étangs de Pont-Arnaud, passe à Monsec et, remontant du sud-est au nord-ouest, arrose le vallon de Mareuil et se jette dans la Lizone."
DT24-16446,"Sirouze (La),",une des branches de la Louire,vallon de Pressignac,24338,"
une des branches de la Louire, arrosant le vallon de Pressignac."
DT24-04873,"Cousage (Le),",ruisseau,vallon de Romaguet,non,"
ruisseau qui a sa source dans la commune de Saint-Avit-Senieur, arrose le vallon de Romaguet et se jette dans la Couse en face de Banes."
DT24-17089,"Trincou (Le),",ruisseau,vallon de Villars et de Condat,24582/24129,"
ruisseau du vallon de Villars et de Condat, qui prend sa source au hameau de Sept-Fons et se jette dans la Cole au moulin de Catillaires ou des Cathilières."
DT24-18048,"Cluse,",ruisseau,vallon de Vitrac,24587,"
ruisseau qui passe dans un aqueduc sous le faubourg de Landrevie
, à Sarlat (Tarde, Hist. du Sarladais), forme le vallon de Vitrac et va se jeter dans la Dordogne près de Raysset."
DT24-16679,"Tardoire (La),",petite rivière,Vaux,non,"
petite rivière qui sort du département de la Haute-Vienne : elle n'entre pas dans celui de la Dordogne, mais sert de limite à l'arrondissement de Nontron, à l'ouest, depuis Vaux jusqu'au-dessous de Bussière-Badil, où elle passe dans le département de la Charente."
DT24-13815,Puy-d'Esparmon ?,,vers Auberoche,non,"
commune de Périgueux, vers Auberoche."
DT24-04716,Coste-Barrieyre ?,,vers Champsevinel,non,"
commune de Périgueux, vers Champsevinel."
DT24-12219,"Peladour (Le),",lieu-dit,village du Bost,non,"
lieu-dit au village du Bost, commune de Douville."
DT24-09488,"Lémance (La),",ruisseau,Villefranche,24585,"
ruisseau qui a sa source près de Saint-Étienne-des-Landes, reçoit le Ménoire, qui vient de Saint-Sernin, et le Tourtillon, qui descend de Villefranche, puis entre dans le département de Lot-et-Garonne 
auprès de Lavaur."
DT24-04624,"Conquête (Pays de nouvelle),",territoire,"villes de Pujols, Rauzan, Sauveterre, Castillon, Sainte-Foy, Gensac",non,"
territoire sur la Dordogne comprenant les villes de Pujols, Rauzan, Sauveterre, Castillon, Sainte-Foy, Gensac (Gironde) et Montravel (Dordogne) (Chron. Bourdeloise)."
DT24-05248,Cunnacum ?,une des stations,voie romaine d'Augustoritum à Burdigala,non,"l'une des stations de la voie romaine d'Augustoritum à Burdigala (carte de Peutinger) : Vesunna, Cunnaco, Corterate, Varatedo, Burdigala."
DT24-17084,"Trieux (Le),",ruisseau,zone granitique du Nontronnais,non,"
ruisseau de l'arrondissement de Nontron, qui prend sa source dans les étangs de Millaguet (département de la Haute-Vienne), arrose les communes de Saint-Barthélemy, Reillac, Busseroles, et va se jeter dans la Tardoire au-dessus de Bussière-Badil, après avoir traversé de l'est à l'ouest la zone granitique du Nontronnais."
