Article,Vedette,Type vedette,Candidat,INSEE,Définition
DT37-04063,"Breuil (le ruisseau de),",,Pelissière,,"prend sa source dans la commune de Mazières, entre la Baumellerie et la Pelissière, reçoit, près des Écluses, le ruisseau de l’étang de Jupilles, fait mouvoir les moulins de l’Étang, du Breuil et de Cutaison, reçoit les eaux du ruisseau de l’Oucherie, au lieu appelé le Pré-du-Breuil, passe dans la commune de Saint-Mars, où il fournit la force motrice aux moulins de Vélantan, de la Goupillère, de Racault, du Milieu, des Trats, prend le nom de la Boire et se jette dans la Loire."
DT37-04063,"Breuil (le ruisseau de),",,"moulins de l’Étang, du Breuil et de Cutaison",,"prend sa source dans la commune de Mazières, entre la Baumellerie et la Pelissière, reçoit, près des Écluses, le ruisseau de l’étang de Jupilles, fait mouvoir les moulins de l’Étang, du Breuil et de Cutaison, reçoit les eaux du ruisseau de l’Oucherie, au lieu appelé le Pré-du-Breuil, passe dans la commune de Saint-Mars, où il fournit la force motrice aux moulins de Vélantan, de la Goupillère, de Racault, du Milieu, des Trats, prend le nom de la Boire et se jette dans la Loire."
DT37-04063,"Breuil (le ruisseau de),",,Pré-du-Breuil,,"prend sa source dans la commune de Mazières, entre la Baumellerie et la Pelissière, reçoit, près des Écluses, le ruisseau de l’étang de Jupilles, fait mouvoir les moulins de l’Étang, du Breuil et de Cutaison, reçoit les eaux du ruisseau de l’Oucherie, au lieu appelé le Pré-du-Breuil, passe dans la commune de Saint-Mars, où il fournit la force motrice aux moulins de Vélantan, de la Goupillère, de Racault, du Milieu, des Trats, prend le nom de la Boire et se jette dans la Loire."
DT37-04063,"Breuil (le ruisseau de),",,"moulins de Vélantan, de la Goupillère, de Racault, du Milieu, des Trats",,"prend sa source dans la commune de Mazières, entre la Baumellerie et la Pelissière, reçoit, près des Écluses, le ruisseau de l’étang de Jupilles, fait mouvoir les moulins de l’Étang, du Breuil et de Cutaison, reçoit les eaux du ruisseau de l’Oucherie, au lieu appelé le Pré-du-Breuil, passe dans la commune de Saint-Mars, où il fournit la force motrice aux moulins de Vélantan, de la Goupillère, de Racault, du Milieu, des Trats, prend le nom de la Boire et se jette dans la Loire."
DT37-04064,"Breuil-d’Yzeures (le),",ancien fief,paroisses d’Yzeures et de la Rocheposay,,"ancien fief, s’étendant dans les paroisses d’Yzeures et de la Rocheposay, et relevant de la châtellenie de la Rocheposay."
DT37-04120,"Brignon (la borderie de),",,paroisse du Grand-Pressigny,,paroisse du Grand-Pressigny.
DT37-04156,"Brissaudières (le lieu des),",,Marnay,,"commune de Lignières, près du chemin de Vallères à Marnay."
DT37-04227,"Brosse (la), ou Brosse d’Yzeures.",Ancien fief,bourg d’Yzeures,,"Ancien fief, situé dans le bourg d’Yzeures."
DT37-04271,"Brouard (la forêt de), ou Brouart.",,Indre-et-Loire,,"Une partie de cette forêt est dans l’Indre-et-Loire ; l’autre est dans le département de Loir-et-Cher. Dans l’Indre-et-Loire, elle joint, au nord, les bois de la Lavardière et forme une bande étroite qui s’étend depuis les Bûcherons, commune d’Orbigny, jusqu’à la Belle-Étoile, commune de Nouans. Sa longueur est de dix kilomètres environ."
DT37-04271,"Brouard (la forêt de), ou Brouart.",,Loir-et-Cher,,"Une partie de cette forêt est dans l’Indre-et-Loire ; l’autre est dans le département de Loir-et-Cher. Dans l’Indre-et-Loire, elle joint, au nord, les bois de la Lavardière et forme une bande étroite qui s’étend depuis les Bûcherons, commune d’Orbigny, jusqu’à la Belle-Étoile, commune de Nouans. Sa longueur est de dix kilomètres environ."
DT37-04296,"Bruère (la),",ferme,paroisse du Boulay,,paroisse du Boulay.
DT37-04343,"Brulis (le lieu des),",,Tartre,,"commune de Saint-Benoît, près du chemin de Cravant au Tartre."
DT37-04374,"Brusseraye (la),",,Anjou,,"paroisse de Meigné, en Anjou."
DT37-04408,"Buannes (le ruisseau des),",,Buanes,,"prend sa source au lieu appelé les Buanes, commune de Neuvy-Roi, sépare cette commune de celle de Bueil, traverse les tailles de la Gaudinière et se jette dans la Vandeume, près du moulin de Villaine, commune de Neuvy-Roi."
DT37-04408,"Buannes (le ruisseau des),",,tailles de la Gaudinière,,"prend sa source au lieu appelé les Buanes, commune de Neuvy-Roi, sépare cette commune de celle de Bueil, traverse les tailles de la Gaudinière et se jette dans la Vandeume, près du moulin de Villaine, commune de Neuvy-Roi."
DT37-04500,"Buisson-Thibault (le lieu de),",,port de Rassé,,"commune de Saint-Germain-sur-Vienne, près du chemin du Coteau de Couziers au port de Rassé."
DT37-04518,"Bureau (la croix),",,Paris,,"commune de Saint-Mars, près de l’ancienne route de Nantes à Paris."
DT37-04519,"Bureborde (forêt de), ou Billeborde.",,"paroisses de Saint-Paterne, de Brèche, Chenu, Couesmes, Château-la-Vallière, Villiers-au-Boin et Braye-sur-Maulne",,"Elle s’étendait dans les paroisses de Saint-Paterne, de Brèche, Chenu, Couesmes, Château-la-Vallière, Villiers-au-Boin et Braye-sur-Maulne."
DT37-04529,"Burgus novus S. Petri, Turonis",,"Le Bourg-Saint-Père, ou Saint-Pierre-le-Puellier, à Tours",,"Le Bourg-Saint-Père, ou Saint-Pierre-le-Puellier, à Tours."
DT37-04565,"Buteuse (la boire de la),",,Mariaux,,"près du chemin de Vinay aux Mariaux, commune de Seuilly."
DT37-04602,"Butte-de-la-Brosse (le lieu de la),",,Raimbœuf,,"commune de Continvoir, près du chemin de Continvoir à Raimbœuf."
DT37-04604,"Butte-de-la-Touche (le lieu de la),",,Saint-Étienne,,"commune de Mazières, près du chemin de Cléré à Saint-Étienne."
DT37-04612,"Butte-des-Mousserons (le lieu de la),",,moulin de la Besse,,"commune de Continvoir, près du chemin de Continvoir au moulin de la Besse."
DT37-04614,"Butte-des-Robins (le lieu de la),",,Raimbœuf,,"commune de Continvoir, près du chemin de Continvoir à Raimbœuf."
DT37-04616,"Butte-du-Grand-Chemin (le lieu de la),",,landes du Ruchard,,"commune de Cravant, dans les landes du Ruchard."
DT37-04620,"Butte-du-Vau-Gommier (le lieu de la),",,landes du Ruchard,,"dans les landes du Ruchard, commune de Cravant."
DT37-04625,"Buttes (le lieu des),",,Montfort,,"commune de Chançay, près du chemin de la Vallée du Vau à Montfort."
DT37-04634,"Buttes-de-la-Grandinière (le lieu des),",,Villepays,,"commune de Reignac, entre le chemin de Villepays aux Tabardières et le ruisseau des Tabardières."
DT37-04634,"Buttes-de-la-Grandinière (le lieu des),",,Tabardières,,"commune de Reignac, entre le chemin de Villepays aux Tabardières et le ruisseau des Tabardières."
DT37-04644,"Buzançais,",chef-lieu de canton,arrondissement ,,"chef-lieu de canton, arrondissement 477de Châteauroux (Indre), situé sur la rive droite de l’Indre,"
DT37-04648,"Cabaret (la maison du Petit-),",,bourg de la Ville-aux-Dames,,située dans le bourg de la Ville-aux-Dames.
DT37-04650,"Cabarette (le lieu de la),",,Châtillon,,"commune du Bridoré, près de la route de Loches à Châtillon."
DT37-04653,"Cabarre (le lieu de la),",,paroisse du Boulay,,paroisse du Boulay.
DT37-04711,"Cailles (le gué des),",,Rives,,"sur la Creuse, commune d’Abilly, entre Rives et la Rousselière."
DT37-04711,"Cailles (le gué des),",,Rousselière,,"sur la Creuse, commune d’Abilly, entre Rives et la Rousselière."
DT37-04734,"Caillouteries (le lieu des),",,bois de Dorée,,"près des bois de Dorée, commune de Parçay-sur-Vienne."
DT37-04779,la Champagne,,entre la Guerche et la Haye et qui comprend la terre de Rives,,"— Au xiie siècle, on donnait ce nom au territoire s’étendant entre la Guerche et la Haye et qui comprend la terre de Rives."
DT37-04780,Campus Guiberti (,,entre le chemin conduisant de Noyers à Port-de-Piles en passant par la Rivaudière,,"Si les renseignements fournis par la charte de donation ne permettent pas de retrouver d’une façon absolument précise le lieu dont il s’agit, on peut toujours présumer qu’il était situé entre le chemin conduisant de Noyers à Port-de-Piles en passant par la Rivaudière."
DT37-04781,Campus Landricus.,,chemin de Noyers à Port-de-Piles,,— Cette terre joignait le chemin de Noyers à Port-de-Piles.
DT37-04787,Canal de jonction du Cher à la Loire.,prolongement du canal,"du Cher, au lieu appelé la Rochepinard, vis-à-vis de Saint-Avertin",,"C’est un prolongement du canal du Berry. Il part du Cher, au lieu appelé la Rochepinard, vis-à-vis de Saint-Avertin, et forme la limite, à l’est, entre la commune de Tours et celle de Saint-Pierre-des-Corps."
DT37-04793,"Canchon (le lieu de),",,moulin d’Argenson,,"près de la Vienne et du moulin d’Argenson, commune de Rivière."
DT37-04802,Canevosa (,forêt,"paroisses de Saint-Quentin, de Genillé, du Liége, de Luzillé et de Sublaines",,"Cette forêt, dont il ne reste aujourd’hui aucune trace, s’étendait sur les paroisses de Saint-Quentin, de Genillé, du Liége, de Luzillé et de Sublaines. Au sud, elle était bornée par l’Indrois."
DT37-04809,"Cantarsan (le lieu de),",,gué de Douay,,"commune du Petit-Pressigny, près du chemin de Pouvreau au gué de Douay."
DT37-04810,"Cantay (le lieu de),",,moulin de Benais,,"près du moulin de Benais, commune de Chaumussay."
DT37-04830,"Cantinière (la), Quantinerie, ou Aître des Bredineaux,",,paroisse Saint-Denis-hors,,paroisse Saint-Denis-hors.
DT37-04843,"Caraque (le lieu de la),",,Piedsec,,"commune de Chambon, près du chemin du Cormier à Piedsec."
DT37-04849,"Carches (le fief de),",,côté de Candes,,"situé du côté de Candes,"
DT37-04853,"Carelle (la boire de la),",,fermes de la Grange et de Beauvais,,"commune de Villeloin, entre les fermes de la Grange et de Beauvais."
DT37-04856,"Carellerie (la),",ferme,bourg de Saunay,,dans le bourg de Saunay.
DT37-04861,"Carinerie (le lieu de la),",,paroisse du Grand-Pressigny,,paroisse du Grand-Pressigny.
DT37-04956,"Carroi (le bois du),",,Commandin,,"commune de Saint-Michel-sur-Loire, près du chemin de la Chaboissière à Commandin."
DT37-04975,"Carroi-Brault (le lieu du),",,Thoré,,"commune de Civray-sur-Cher, près du chemin des Fougères à Thoré."
DT37-04990,"Carroi-de-la-Motte (le lieu du),",,limites de Cussay et de Balesmes,,"sur les limites de Cussay et de Balesmes, non loin du Souchon."
DT37-04990,"Carroi-de-la-Motte (le lieu du),",,non loin du Souchon,,"sur les limites de Cussay et de Balesmes, non loin du Souchon."
DT37-05047,"Carroi-Sonier (le lieu du),",,Communs,,"commune de Neuil, près du chemin de la Boisarderie aux Communs."
DT37-05114,"Cartes-Gitonnière (le lieu des),",,Carte,,"commune du Louroux, près du chemin du Volet à la Carte."
DT37-05137,"Cassée (la croix),",,Cormier,,"commune de Montlouis, près du chemin de Greux au Cormier."
DT37-05138,"Cassée (la croix),",,Puisard,,"commune de Sepmes, près du chemin de Sepmes au Puisard."
DT37-05144,"Saint-Cassien,",,paroisse du doyenné de Loudun,,paroisse du doyenné de Loudun.
DT37-05145,"Cassiers (le lieu des),",,Bréchottière,,"commune de Louans, près du chemin de Sainte-Maure à la Bréchottière."
DT37-05181,"Sainte-Catherine,",,faubourg de Bléré,,faubourg de Bléré.
DT37-05222,"Cave-au-Curé (le lieu de la),",,Guéritaude,,"commune de la Celle-Saint-Avent, près du chemin de la Celle à la Guéritaude."
DT37-05241,"Cave-Caillote (le lieu de la),",,Tourelles,,"commune de la Tour-Saint-Gelin, près du chemin du Clos-des-Ranchées aux Tourelles."
DT37-05246,"Cave-de-la-Roche-du-Bois (le lieu de la),",,bois de Boizé,,"dans les bois de Boizé, commune de Trogues."
DT37-05249,"Cave-de-Malheur (le lieu de la),",,Mosson,,"commune de Braye-sous-Faye, près du chemin des Grimberts à Mosson."
DT37-05250,"Cave-d’Enfer (maison de la),",,bourg de Truyes,,"dans le bourg de Truyes, près du cimetière."
DT37-05251,"Cave-de-Rocheberne (le lieu de la),",,Huches,,"commune de Neuvy-Roi, près du chemin de Vailly aux Huches."
DT37-05282,"Caverne (le lieu de la),",,Brangerie,,"commune de Cussay, près du chemin des Bossards à la Brangerie."
DT37-05303,"Caves (le lieu des),",,château de la Louère,,"près du château de la Louère, commune de Marcé-sur-Esves."
DT37-05361,"Caves-des-Roches (les),",,Palle,,"commune de Beaulieu, entre la Palle et la Tour-Chevalleau."
DT37-05361,"Caves-des-Roches (les),",,Tour-Chevalleau,,"commune de Beaulieu, entre la Palle et la Tour-Chevalleau."
DT37-05417,"Sainte-Cécile (Fontaine de),",,Ripault,,"commune d’Artannes, près du chemin d’Artannes au Ripault, et de l’Indre."
DT37-05417,"Sainte-Cécile (Fontaine de),",,Indre,,"commune d’Artannes, près du chemin d’Artannes au Ripault, et de l’Indre."
DT37-05420,"Celle-Draon (la),",ancienne paroisse,Celle-Guenand,,"ancienne paroisse contiguë à celle de la Celle-Guenand, à laquelle elle fut réunie au xviiie siècle."
DT37-05468,"César (île),",,en face de la Pile,,"dans la Loire, commune de Saint-Mars, en face de la Pile."
DT37-05469,"Césars (chemin des),",ancienne voie romaine,bourg de Brèche,,"nom de l’ancienne voie romaine qui passe près du bourg de Brèche, se dirigeant vers Vaas, par Chenu."
DT37-05469,"Césars (chemin des),",ancienne voie romaine,Vaas,,"nom de l’ancienne voie romaine qui passe près du bourg de Brèche, se dirigeant vers Vaas, par Chenu."
DT37-05495,"Chabutière (le lieu de la),",,Azay,,"commune de Sainte-Maure, près du chemin de Sainte-Maure à Azay."
DT37-05497,"Chafard (le lieu de),",,moulin de Corbery,,"près du moulin de Corbery, commune de Loches."
DT37-05561,"Chalautre (la prévôté de),",,Saint-Martin de Tours,,dépendant de la collégiale de Saint-Martin de Tours.
DT37-05614,"Chambourg, ou les Fèvres,",,paroisse du Fau,,paroisse du Fau (Reignac).
DT37-05652,"Champ-Boisé (le),",ferme,château de Coulaines,,"ferme, commune de Beaumont-en-Véron, près du château de Coulaines."
DT37-05656,"Champ-Boyers (le lieu de),",,Paris,,"commune de Sainte-Catherine, près de la route de Bordeaux à Paris."
DT37-05680,"Champ-de-la-Croix (le lieu du),",,près Pont-Cailloux,,"près Pont-Cailloux, commune d’Esves-le-Moutier."
DT37-05684,"Champ-de-la-Motte (le lieu du),",,Lésigny,,"commune du Petit-Pressigny, près du chemin de Chevarnay à Lésigny."
DT37-05696,"Champ-des-Portes (le lieu du),",,Corblandes,,"commune de Marçay, près du chemin de Marçay à Corblandes."
DT37-05699,"Champ-d’Oiseau (le lieu de),",,Marigny,,"commune de Luzé, près du chemin de Luzé à Marigny."
DT37-05718,"Champeault,",,bourg de Faye-la-Vineuse,,dans le bourg de Faye-la-Vineuse.
DT37-05726,"Champeigne (le lieu de),",,Batilly,,"commune de Reignac, entre Batilly et le Temple."
DT37-05726,"Champeigne (le lieu de),",,Temple,,"commune de Reignac, entre Batilly et le Temple."
DT37-05729,"Champeignes (le lieu des),",,moulin de la Forge,,"près du moulin de la Forge, commune du Grand-Pressigny."
DT37-05734,"Champ-Farau (le lieu de),",,Lureuil,,"commune de Bossay, près du chemin de Bossay à Lureuil."
DT37-05745,"Champ-Fourcher (le lieu de),",,moulin du Puits,,"près du moulin du Puits, commune de Reugny."
DT37-05774,"Champ-Juré (le lieu de),",,Bodinières,,"commune de Champigny-sur-Veude, près du chemin de Champigny aux Bodinières."
DT37-05781,"Champlong,",ferme,bourg de Saunay,,"ferme, dans le bourg de Saunay."
DT37-05787,"Champ-Mellier (le lieu de),",,Fléré,,"commune de Saint-Flovier, près du chemin de Saint-Flovier à Fléré."
DT37-05837,"Champs-Forts (le lieu des),",,Celle,,"commune de la Celle-Saint-Avent, près du chemin de la Haye-Descartes à la Celle."
DT37-05899,"Chanfreau,",,paroisse du Bas-Nueil-sur-Dive,,"paroisse du Bas-Nueil-sur-Dive, en Poitou."
DT37-05899,"Chanfreau,",,Poitou,,"paroisse du Bas-Nueil-sur-Dive, en Poitou."
DT37-05903,"Changeonnerie (la croix de la),",,Leigné,,"commune de Jaulnay, près du chemin de Jaulnay à Leigné."
DT37-05907,"Changuy (hôtel de),",,bourg de Montbazon,,situé dans le bourg de Montbazon.
DT37-05917,"Chantejeau (le lieu de),",,landes du Ruchard,,"dans les landes du Ruchard, commune d’Avon."
DT37-05927,"Chanteloup (le lieu de),",,Ageons,,"commune de Civray-sur-Cher, près du chemin de la Croix-des-Noues aux Ageons."
DT37-05964,"Chanterie (le lieu de la),",,bourg de Bueil,,dans le bourg de Bueil.
DT37-05988,"Chapeau-au-Moine (le lieu de),",,Vallée,,"commune de Cravant, près du chemin de Boissé à la Vallée."
DT37-05989,"Chapeau-de-Rose (le lieu de),",,Morlière,,"commune de Ligré, près du chemin du Rouillis à la Morlière."
DT37-05994,"Chapelains (le fief des),",,Nitray,,"situé à Nitray, paroisse d’Athée, et relevant du château de Montbazon."
DT37-06032,"Chapelle (le lieu de la),",,Paris,,"commune de Sorigny, près de la route de Bordeaux à Paris."
DT37-06034,"Chapelle (le lieu de la),",,Poitevin,,"commune de Verneuil-le-Château, près du chemin de Saint-Blaise au Poitevin."
DT37-06036,"Chapelle (le bois de la),",,château de la Noue,,"près du château de la Noue, commune de Villedômer."
DT37-06053,"Chapelles (le lieu des),",,Sens,,"commune de Rochecorbon, près du chemin de Rochecorbon à Sens."
DT37-06054,"Chapelles (le lieu des),",,Champvallon,,"commune de Saint-Branchs, près du chemin de Saint-Branchs à Champvallon."
DT37-06058,"Chapelle-Saint-Remi (la),",ancien fief,bourg de Saint-Roch,,"ancien fief, situé dans le bourg de Saint-Roch."
DT37-06073,"Chapitre (la croix du),",,Roufferie,,"commune de Genillé, près du chemin de la Perruche à la Roufferie."
